Id,Condition 1,Condition 2,Overall Qual,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Total Bsmt SF,1st Flr SF,Gr Liv Area,Kitchen Qual,Functional,Garage Finish,Garage Cars,Garage Area,SalePrice
619,Norm,Norm,6,TA,TA,CBlock,TA,TA,1416.0,1644,1644,TA,Typ,Fin,2.0,418.0,167000
2150,Norm,Norm,7,Gd,TA,PConc,Gd,TA,860.0,860,1729,Gd,Typ,Fin,2.0,542.0,200000
2704,Norm,Norm,5,TA,TA,BrkTil,TA,TA,830.0,879,879,TA,Typ,Unf,1.0,180.0,80000
2839,Norm,Norm,5,TA,TA,CBlock,TA,TA,864.0,864,864,TA,Typ,Unf,2.0,572.0,115000
1242,Norm,Norm,6,TA,TA,CBlock,Gd,TA,1196.0,1196,1196,TA,Typ,RFn,1.0,297.0,139000
2714,Norm,Norm,6,TA,TA,CBlock,TA,TA,672.0,672,1400,TA,Typ,Fin,2.0,440.0,149500
799,Artery,Norm,4,TA,TA,CBlock,TA,TA,755.0,755,1510,TA,Typ,Unf,1.0,296.0,108000
1260,Norm,Norm,4,TA,TA,BrkTil,Not Applicable,Not Applicable,0.0,694,1294,TA,Typ,Not Applicable,0.0,0.0,106250
2107,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1240.0,1240,1240,Gd,Typ,RFn,3.0,826.0,194000
2486,RRAe,Norm,5,TA,TA,CBlock,TA,TA,988.0,988,988,TA,Typ,Unf,2.0,624.0,129500
1911,Norm,Norm,5,TA,TA,CBlock,TA,TA,1560.0,1560,1560,TA,Typ,Unf,3.0,792.0,126000
896,Norm,Norm,5,TA,TA,CBlock,Fa,TA,1078.0,1368,1368,TA,Min1,RFn,1.0,195.0,120000
272,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1473.0,1484,1484,Gd,Typ,RFn,2.0,606.0,213000
2521,Norm,Norm,8,Gd,TA,CBlock,Gd,TA,1226.0,1226,1226,Gd,Typ,Fin,2.0,484.0,190000
2324,Norm,Norm,6,TA,TA,PConc,Gd,TA,1160.0,1169,1169,TA,Typ,Fin,2.0,402.0,183500
1953,Norm,Norm,7,TA,TA,CBlock,TA,TA,725.0,1035,1651,TA,Typ,Unf,1.0,276.0,172000
887,Norm,Norm,4,TA,TA,CBlock,TA,TA,816.0,816,816,TA,Typ,Unf,1.0,288.0,100000
1479,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1564.0,1564,1564,Gd,Typ,RFn,3.0,814.0,218836
1317,Norm,Norm,6,TA,TA,BrkTil,Fa,TA,482.0,1221,1912,TA,Typ,Unf,2.0,672.0,163000
1750,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1510.0,1525,1525,Gd,Typ,RFn,2.0,534.0,206580
2815,Norm,Norm,6,Gd,TA,PConc,Gd,TA,728.0,728,1456,Gd,Typ,Fin,2.0,390.0,163990
2692,Norm,Norm,5,Fa,Gd,BrkTil,Fa,Fa,396.0,665,1330,TA,Typ,Unf,1.0,390.0,116500
1090,Norm,Norm,7,Gd,TA,PConc,Gd,TA,840.0,840,1720,Gd,Typ,Fin,2.0,400.0,188000
1912,Norm,Norm,5,TA,TA,CBlock,TA,TA,793.0,1280,1280,TA,Typ,Fin,2.0,432.0,175000
1634,Norm,Norm,8,Gd,TA,CBlock,Gd,TA,1166.0,1179,1179,TA,Typ,RFn,2.0,480.0,182000
1974,Artery,Norm,5,Gd,Gd,BrkTil,TA,TA,850.0,960,960,TA,Typ,RFn,2.0,576.0,103000
1764,Norm,Norm,10,Ex,TA,PConc,Ex,TA,2633.0,2633,2633,Ex,Typ,RFn,3.0,804.0,466500
634,Norm,Norm,6,Gd,TA,CBlock,TA,TA,988.0,988,988,Gd,Typ,Unf,1.0,297.0,149500
1683,Norm,Norm,7,TA,TA,CBlock,Gd,TA,1061.0,1055,1055,TA,Typ,Unf,1.0,319.0,142500
2199,Norm,Norm,5,TA,TA,PConc,TA,TA,1290.0,1422,1422,TA,Typ,Unf,1.0,352.0,136500
2789,Norm,Norm,6,TA,TA,PConc,Gd,TA,630.0,630,1320,TA,Typ,Unf,2.0,484.0,137000
1018,Norm,Norm,7,Gd,TA,CBlock,Gd,Gd,1675.0,1688,1688,Ex,Typ,RFn,2.0,528.0,226500
14,Norm,Norm,7,TA,TA,PConc,Gd,TA,1300.0,1341,1341,Gd,Typ,Unf,2.0,506.0,171500
2782,Norm,Norm,5,TA,TA,CBlock,TA,TA,911.0,954,954,TA,Typ,Unf,2.0,576.0,132500
2626,Norm,Norm,3,TA,TA,Slab,Not Applicable,Not Applicable,0.0,1040,1040,TA,Typ,Unf,2.0,400.0,87500
1175,Norm,Norm,7,TA,TA,PConc,TA,TA,858.0,872,1789,TA,Typ,Fin,2.0,546.0,223000
1232,Norm,Norm,6,Gd,Gd,CBlock,TA,TA,1319.0,1537,1537,Gd,Typ,RFn,2.0,462.0,174000
2590,Norm,Norm,5,TA,TA,CBlock,TA,TA,884.0,884,884,TA,Typ,Fin,1.0,270.0,142000
2463,Norm,Norm,8,Gd,TA,PConc,Gd,Gd,1489.0,1489,1489,Gd,Typ,RFn,2.0,776.0,232600
2358,Norm,Norm,6,TA,TA,CBlock,TA,TA,1040.0,1309,1309,Gd,Typ,RFn,2.0,484.0,181000
2911,Norm,Norm,6,TA,TA,CBlock,Gd,TA,942.0,1291,2521,TA,Maj1,Fin,2.0,576.0,151400
1699,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1626.0,1634,1634,Gd,Typ,RFn,3.0,866.0,250000
115,Norm,Norm,7,TA,TA,CBlock,Gd,TA,980.0,980,1714,TA,Typ,Unf,2.0,496.0,196500
1998,Norm,Norm,7,TA,Gd,PConc,TA,TA,819.0,1312,2454,TA,Typ,Unf,2.0,576.0,185000
589,Feedr,Norm,6,TA,TA,CBlock,TA,TA,1216.0,1216,1216,TA,Typ,Unf,1.0,336.0,113000
1641,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1419.0,1419,1419,Gd,Typ,RFn,2.0,567.0,392000
2821,Norm,Norm,6,TA,TA,CBlock,Gd,Gd,945.0,980,980,TA,Typ,Not Applicable,0.0,0.0,127500
1846,Norm,Norm,6,Gd,TA,PConc,Gd,TA,756.0,769,1573,Gd,Typ,Unf,2.0,440.0,177000
1805,Norm,Norm,6,Gd,TA,PConc,Gd,TA,1158.0,1158,2443,Gd,Min2,RFn,3.0,744.0,265000
1853,Norm,Norm,8,Gd,Gd,PConc,Ex,TA,1220.0,1220,2362,Gd,Typ,RFn,2.0,1105.0,312500
1321,Artery,PosA,10,Ex,Ex,BrkTil,TA,TA,1237.0,1521,2775,Gd,Typ,Unf,2.0,880.0,325000
564,Norm,Norm,8,Gd,Gd,CBlock,Gd,Gd,2014.0,2014,2014,Gd,Maj1,RFn,3.0,864.0,275000
1771,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1203.0,1214,2520,Gd,Typ,RFn,3.0,721.0,290000
90,RRNe,Norm,6,TA,Gd,CBlock,TA,TA,1208.0,1494,1494,TA,Typ,Fin,2.0,461.0,169000
2684,Norm,Norm,5,TA,TA,CBlock,TA,TA,616.0,616,616,TA,Typ,Unf,1.0,205.0,89000
13,Norm,Norm,6,TA,TA,PConc,Gd,TA,789.0,789,1465,TA,Typ,Fin,2.0,393.0,180400
445,Norm,Norm,8,Gd,TA,PConc,Gd,TA,3206.0,1629,1629,Gd,Typ,RFn,3.0,880.0,284000
1914,Feedr,Norm,5,TA,TA,CBlock,TA,TA,912.0,912,912,TA,Typ,RFn,1.0,275.0,114500
2811,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1552.0,1552,1552,Gd,Typ,RFn,3.0,782.0,212900
850,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1413.0,1430,1430,Gd,Typ,RFn,2.0,605.0,187100
1844,Norm,Norm,6,TA,TA,PConc,Gd,TA,729.0,729,1458,TA,Typ,Unf,2.0,440.0,176000
2225,Norm,Norm,6,TA,TA,PConc,Gd,TA,1488.0,1488,1488,TA,Typ,RFn,2.0,552.0,215000
1477,Norm,Norm,7,Gd,TA,PConc,Gd,TA,770.0,770,1582,Gd,Typ,RFn,2.0,520.0,185900
399,Norm,Norm,4,TA,TA,CBlock,TA,TA,864.0,864,864,Gd,Typ,Unf,2.0,660.0,120500
2431,RRAn,Norm,5,Gd,TA,PConc,Gd,Gd,732.0,734,1838,TA,Typ,Fin,2.0,372.0,192140
1605,Norm,Norm,5,Gd,Gd,CBlock,TA,TA,816.0,816,816,Gd,Typ,Unf,1.0,264.0,130500
897,Norm,Norm,4,TA,TA,Slab,Not Applicable,Not Applicable,0.0,1088,1529,TA,Mod,Unf,1.0,240.0,98000
1426,Norm,Norm,9,Gd,TA,PConc,Gd,TA,2271.0,2276,2276,Ex,Typ,RFn,3.0,1348.0,475000
2240,Norm,Norm,5,TA,Fa,BrkTil,Fa,Po,961.0,1077,1077,TA,Maj2,Unf,1.0,338.0,67000
1706,Norm,Norm,8,Gd,TA,PConc,Ex,TA,1582.0,1610,2161,Ex,Typ,Fin,3.0,789.0,325624
2252,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1409.0,1409,1409,Gd,Typ,RFn,2.0,576.0,245000
1136,RRAe,Norm,5,TA,TA,PConc,TA,TA,1114.0,1114,1114,Gd,Typ,Unf,2.0,576.0,159000
1877,Norm,Norm,5,TA,TA,CBlock,TA,TA,1073.0,1073,1073,TA,Typ,RFn,2.0,515.0,156000
424,Norm,Norm,10,Ex,TA,PConc,Ex,TA,3094.0,2402,2402,Ex,Typ,Fin,3.0,672.0,555000
1182,Norm,Norm,6,TA,TA,PConc,Gd,TA,1232.0,1232,1232,TA,Typ,Unf,2.0,516.0,162500
2750,Norm,Norm,6,Gd,Gd,PConc,Gd,TA,1344.0,1440,1440,Gd,Typ,Unf,4.0,920.0,224500
1016,Norm,Norm,6,TA,TA,CBlock,TA,TA,1488.0,1488,1488,TA,Typ,RFn,2.0,738.0,133000
2436,Norm,Norm,7,Gd,TA,PConc,Gd,TA,783.0,807,1509,Gd,Typ,Fin,2.0,393.0,180000
1607,Norm,Norm,5,TA,TA,CBlock,TA,TA,845.0,845,845,Gd,Typ,Unf,1.0,264.0,134500
2337,Norm,Norm,10,Ex,TA,PConc,Ex,TA,1410.0,1426,2945,Gd,Typ,Fin,3.0,641.0,438780
1233,Norm,Norm,6,TA,TA,CBlock,Gd,TA,1099.0,1431,1431,TA,Typ,RFn,1.0,296.0,165000
419,Norm,Norm,5,TA,TA,CBlock,TA,TA,892.0,892,892,TA,Typ,RFn,1.0,288.0,100000
633,Norm,Norm,7,TA,TA,CBlock,TA,TA,1329.0,1329,1329,TA,Typ,Unf,2.0,441.0,176000
2722,Norm,Norm,5,TA,TA,CBlock,TA,TA,1763.0,1779,1779,TA,Typ,Unf,2.0,454.0,170000
469,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1373.0,1555,1555,Gd,Typ,Fin,3.0,660.0,174000
1365,Norm,Norm,6,TA,TA,PConc,TA,TA,768.0,788,1236,TA,Typ,Unf,1.0,384.0,127000
1098,Norm,Norm,7,TA,TA,PConc,Gd,TA,831.0,873,1651,TA,Typ,Fin,2.0,450.0,185900
711,Artery,Norm,5,TA,TA,BrkTil,Fa,TA,190.0,886,886,TA,Typ,Unf,1.0,273.0,91300
2808,Norm,Norm,6,Gd,TA,PConc,Gd,TA,1682.0,1700,1700,Gd,Typ,RFn,2.0,544.0,200000
1959,Artery,Norm,6,TA,TA,CBlock,TA,TA,1040.0,1168,1846,TA,Typ,Unf,1.0,315.0,143000
2720,Norm,Norm,5,Gd,Gd,CBlock,TA,TA,1052.0,1252,1920,Gd,Typ,Unf,2.0,451.0,172500
2170,Norm,Norm,4,TA,Gd,CBlock,TA,TA,1088.0,1088,1088,TA,Typ,Unf,2.0,520.0,110000
603,Norm,Norm,4,TA,TA,CBlock,TA,TA,1040.0,1362,1362,TA,Typ,RFn,3.0,768.0,140000
2113,Norm,Norm,6,Gd,TA,PConc,Gd,TA,1314.0,1314,1314,Gd,Typ,RFn,2.0,440.0,176432
1146,Norm,Norm,6,TA,TA,CBlock,Gd,TA,1278.0,1294,1294,Gd,Typ,RFn,2.0,496.0,179200
2105,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1274.0,1274,1274,Gd,Typ,RFn,2.0,508.0,203000
1786,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1689.0,1689,1689,Gd,Typ,RFn,3.0,954.0,248328
961,Norm,Norm,9,Ex,TA,PConc,Ex,TA,1641.0,1641,1641,Ex,Typ,Fin,3.0,885.0,316500
1405,Norm,Norm,7,TA,TA,CBlock,TA,TA,570.0,617,1079,TA,Typ,Unf,1.0,249.0,125600
1324,Norm,Norm,5,TA,TA,CBlock,TA,TA,984.0,984,984,Fa,Typ,Unf,1.0,308.0,110000
1986,Norm,Norm,4,TA,TA,PConc,TA,TA,960.0,960,960,Fa,Typ,Unf,1.0,308.0,108500
307,Norm,Norm,5,Fa,TA,CBlock,TA,TA,540.0,1044,1044,Fa,Typ,Unf,2.0,504.0,55993
180,Artery,Norm,5,TA,Gd,BrkTil,TA,TA,1027.0,1027,1633,Gd,Typ,Unf,1.0,240.0,129000
2896,Norm,Norm,6,TA,TA,CBlock,Gd,Gd,1112.0,1137,1137,Gd,Typ,Unf,2.0,551.0,176000
668,Norm,Norm,6,TA,TA,CBlock,TA,TA,1380.0,1380,1380,TA,Typ,Unf,1.0,364.0,154000
1582,Norm,Norm,6,Gd,Gd,CBlock,Gd,Gd,1256.0,1256,1256,Gd,Typ,Unf,2.0,578.0,180000
2285,Norm,Norm,5,TA,TA,PConc,Gd,TA,1142.0,1142,1142,TA,Typ,Fin,2.0,528.0,134000
2079,Norm,Norm,6,TA,TA,CBlock,TA,Gd,1202.0,2158,2158,Gd,Typ,Unf,2.0,576.0,243000
2272,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1616.0,1629,1629,Gd,Typ,Fin,3.0,808.0,270000
2250,Norm,Norm,6,TA,Gd,PConc,TA,TA,1084.0,1080,1080,TA,Typ,Unf,2.0,484.0,134000
502,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1347.0,1372,2646,Gd,Typ,RFn,3.0,656.0,260000
2166,Norm,Norm,7,Gd,TA,PConc,Gd,TA,738.0,738,1491,Gd,Typ,RFn,2.0,484.0,168675
1622,Norm,Norm,6,TA,TA,PConc,Gd,TA,392.0,924,1694,TA,Typ,Fin,2.0,398.0,160000
1299,Norm,Norm,5,TA,TA,BrkTil,Fa,TA,684.0,684,1080,Gd,Typ,Not Applicable,0.0,0.0,95000
832,Norm,Norm,6,Gd,TA,PConc,Gd,TA,704.0,704,1422,Gd,Typ,Fin,2.0,440.0,173000
2470,Norm,Norm,7,Gd,TA,PConc,Gd,Gd,1293.0,1301,1301,Gd,Typ,RFn,2.0,572.0,187750
1017,Norm,Norm,7,TA,Gd,CBlock,Gd,TA,791.0,1236,2093,TA,Typ,Fin,2.0,542.0,215000
1384,Norm,Norm,5,TA,TA,CBlock,TA,TA,1073.0,1073,1073,TA,Typ,RFn,1.0,270.0,120000
1790,Norm,Norm,7,Gd,TA,PConc,Gd,Gd,1494.0,1506,1506,Gd,Typ,RFn,2.0,672.0,249000
2530,RRAn,Norm,7,TA,TA,CBlock,TA,TA,1334.0,1334,1334,TA,Typ,RFn,2.0,477.0,164500
2893,Norm,Norm,7,Gd,TA,CBlock,Not Applicable,Not Applicable,0.0,1295,1295,Gd,Typ,RFn,1.0,312.0,230000
2027,Feedr,Norm,7,TA,TA,BrkTil,TA,TA,672.0,672,1344,Gd,Typ,Unf,2.0,456.0,140000
683,Norm,Norm,5,TA,Gd,CBlock,TA,Gd,732.0,732,732,TA,Typ,Unf,1.0,240.0,118900
823,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1468.0,1468,1468,Gd,Typ,RFn,3.0,904.0,239900
2374,Norm,Norm,6,TA,TA,CBlock,Gd,TA,1069.0,1069,1069,TA,Typ,RFn,2.0,440.0,146300
1594,Norm,Norm,5,TA,TA,PConc,Gd,TA,1040.0,1040,1040,TA,Typ,Unf,2.0,499.0,124000
2049,Norm,Norm,5,TA,TA,CBlock,Gd,TA,925.0,999,999,TA,Typ,Unf,1.0,308.0,130000
1813,Norm,Norm,7,TA,TA,PConc,Gd,TA,1349.0,1349,1349,TA,Typ,Unf,2.0,539.0,179000
365,Norm,Norm,7,TA,TA,PConc,Gd,TA,1424.0,1442,1442,TA,Typ,RFn,2.0,500.0,180500
176,Artery,Norm,4,TA,Gd,CBlock,TA,TA,747.0,747,747,TA,Typ,Unf,1.0,220.0,80000
510,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1573.0,1578,1578,Ex,Typ,Fin,3.0,840.0,287090
1326,Norm,Norm,5,TA,TA,PConc,Not Applicable,Not Applicable,0.0,882,882,TA,Typ,Unf,1.0,308.0,97000
2423,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1368.0,1511,1511,Gd,Typ,Fin,2.0,398.0,246990
1631,Norm,Norm,6,TA,TA,CBlock,TA,TA,1302.0,1128,1128,TA,Typ,Unf,2.0,480.0,154204
1263,Norm,Norm,7,TA,TA,CBlock,TA,TA,1312.0,1312,1312,TA,Typ,RFn,2.0,495.0,186000
1046,Norm,Norm,5,TA,TA,CBlock,TA,TA,630.0,630,1302,TA,Typ,Unf,1.0,264.0,111750
47,Norm,Norm,9,Ex,TA,PConc,Ex,TA,2846.0,2696,2696,Ex,Typ,Fin,3.0,958.0,500000
1424,Norm,Norm,7,Gd,TA,PConc,Gd,TA,628.0,628,1356,Gd,Typ,Fin,2.0,484.0,177439
429,Norm,Norm,9,Ex,TA,PConc,Ex,TA,1104.0,1130,2184,Ex,Typ,Fin,3.0,836.0,335000
1031,Norm,Norm,7,TA,TA,CBlock,TA,TA,803.0,1098,1964,TA,Typ,RFn,2.0,483.0,205000
1635,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1312.0,1321,1321,Gd,Typ,RFn,2.0,484.0,212000
309,Artery,Norm,8,Gd,TA,PConc,Ex,TA,1594.0,1646,1646,Gd,Typ,Fin,2.0,525.0,246000
1020,Norm,Norm,7,Gd,TA,CBlock,Gd,TA,1260.0,1260,1260,TA,Typ,Unf,2.0,598.0,181900
178,Norm,Norm,5,TA,TA,BrkTil,TA,TA,926.0,926,1316,TA,Typ,Unf,2.0,484.0,130000
1975,Norm,Norm,5,TA,Gd,BrkTil,Fa,Fa,264.0,768,1432,TA,Typ,Unf,2.0,360.0,132000
2096,Norm,Norm,7,Gd,Gd,PConc,Gd,Gd,779.0,1029,1958,Gd,Typ,RFn,2.0,499.0,220000
865,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1753.0,1788,1788,Ex,Typ,RFn,2.0,522.0,236500
385,RRAn,Norm,8,Gd,TA,PConc,Gd,TA,832.0,832,1935,TA,Typ,Fin,2.0,552.0,263435
1362,Norm,Norm,6,TA,TA,BrkTil,TA,TA,1272.0,1272,1969,TA,Min1,Unf,2.0,400.0,141000
1091,Norm,Norm,7,Gd,TA,PConc,Gd,TA,847.0,847,1986,Gd,Typ,Fin,2.0,434.0,213000
317,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1214.0,1214,1214,Gd,Typ,RFn,2.0,520.0,179781
1076,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1342.0,1342,1342,Gd,Typ,Fin,2.0,550.0,234250
1573,Norm,Norm,8,Gd,TA,CBlock,Gd,TA,1565.0,2898,2898,Gd,Typ,Fin,2.0,665.0,287000
485,Norm,Norm,8,Gd,TA,PConc,Ex,TA,870.0,878,2004,Gd,Typ,Fin,3.0,644.0,257500
2021,Norm,Norm,6,TA,TA,BrkTil,TA,TA,960.0,986,986,TA,Typ,Unf,1.0,180.0,102000
2032,Norm,Norm,7,TA,TA,PConc,TA,TA,637.0,1108,1108,Gd,Typ,Unf,1.0,280.0,139400
2604,Artery,Norm,3,TA,TA,PConc,TA,TA,672.0,694,1214,TA,Typ,Unf,3.0,936.0,105000
1615,Norm,Norm,8,Gd,Gd,PConc,TA,Gd,2217.0,2217,2217,Gd,Typ,Unf,2.0,621.0,268000
2736,Norm,Norm,6,Gd,Gd,CBlock,Gd,TA,697.0,1575,2201,Gd,Typ,Unf,2.0,432.0,274970
473,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1220.0,1220,1220,Gd,Typ,Fin,2.0,397.0,180000
1316,Norm,Norm,7,TA,Ex,BrkTil,TA,TA,689.0,689,1378,Gd,Typ,Unf,2.0,360.0,161000
244,Norm,Norm,4,TA,TA,CBlock,Not Applicable,Not Applicable,0.0,930,930,Gd,Typ,Unf,1.0,308.0,84900
152,Norm,Norm,5,TA,TA,CBlock,TA,TA,988.0,988,988,TA,Typ,Unf,1.0,264.0,119000
1588,Norm,Norm,8,Gd,TA,PConc,Ex,TA,1964.0,1964,1964,Gd,Typ,Fin,3.0,892.0,370000
2111,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1270.0,1270,1270,Gd,Typ,RFn,2.0,524.0,175900
813,Feedr,Norm,5,TA,TA,Slab,Not Applicable,Not Applicable,0.0,1120,2240,TA,Typ,Unf,2.0,528.0,142953
1854,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1494.0,1494,1494,Gd,Typ,Fin,2.0,478.0,279700
2575,Feedr,Norm,5,TA,TA,CBlock,Fa,TA,1179.0,1364,1364,TA,Typ,RFn,1.0,331.0,132000
867,PosN,Norm,9,Gd,TA,PConc,Ex,TA,1440.0,1476,2153,Ex,Typ,Fin,3.0,736.0,313000
2879,Norm,Norm,4,TA,TA,CBlock,TA,TA,637.0,897,1336,TA,Typ,Unf,1.0,570.0,108000
1494,Norm,Norm,7,Gd,TA,PConc,Gd,TA,746.0,760,1656,Gd,Typ,Fin,2.0,397.0,165400
2771,PosN,Norm,6,Gd,TA,PConc,Gd,TA,781.0,795,1499,Gd,Typ,RFn,2.0,473.0,187000
496,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1462.0,1490,2794,Ex,Typ,Fin,3.0,810.0,403000
1651,Norm,Norm,6,TA,TA,CBlock,TA,TA,848.0,1118,2030,Gd,Typ,Fin,2.0,551.0,195000
1913,Norm,Norm,6,TA,TA,CBlock,TA,TA,1218.0,1254,1254,TA,Typ,RFn,2.0,525.0,158500
2790,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1065.0,1091,1989,Gd,Typ,Fin,2.0,586.0,255000
1541,Norm,Norm,5,TA,TA,PConc,TA,TA,1898.0,1898,1898,TA,Typ,Unf,2.0,484.0,236500
1684,Norm,Norm,5,TA,TA,CBlock,TA,TA,988.0,988,988,TA,Typ,Unf,1.0,360.0,129250
301,Norm,Norm,7,TA,TA,CBlock,TA,TA,1501.0,1801,1801,TA,Typ,Fin,2.0,484.0,289000
1569,Norm,Norm,5,TA,TA,CBlock,Not Applicable,Not Applicable,0.0,936,1872,TA,Typ,Unf,2.0,484.0,100000
2153,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1531.0,1531,2439,Gd,Typ,Fin,2.0,560.0,275000
1467,Norm,Norm,8,Gd,TA,PConc,Gd,TA,850.0,886,1764,Gd,Typ,Unf,2.0,560.0,207000
2540,Feedr,Norm,5,TA,TA,CBlock,TA,TA,864.0,1200,1200,Gd,Typ,Unf,2.0,884.0,146000
2368,Norm,Norm,6,TA,TA,CBlock,TA,TA,494.0,494,1030,TA,Typ,Unf,1.0,264.0,116000
874,Norm,Norm,7,TA,TA,PConc,Gd,TA,1057.0,1057,2034,Gd,Typ,RFn,2.0,645.0,219500
463,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1405.0,1405,1405,Gd,Typ,RFn,2.0,478.0,173000
784,Norm,Norm,4,TA,TA,CBlock,TA,TA,1134.0,1229,1229,TA,Typ,RFn,1.0,284.0,135000
2149,Norm,Norm,7,Gd,TA,PConc,Gd,TA,979.0,992,1932,Gd,Typ,RFn,2.0,610.0,213000
2069,Norm,Norm,6,TA,TA,CBlock,TA,TA,967.0,1299,1299,Gd,Typ,Unf,2.0,494.0,150000
1743,Norm,Norm,7,Gd,TA,PConc,Ex,TA,1258.0,1402,1402,Gd,Typ,Fin,3.0,648.0,194201
472,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1346.0,1504,1504,Gd,Typ,Fin,2.0,457.0,181000
1921,Norm,Norm,6,TA,TA,CBlock,TA,TA,1442.0,1442,1442,TA,Typ,RFn,1.0,301.0,157900
2778,Norm,Norm,7,Gd,TA,PConc,Gd,TA,951.0,951,1779,Gd,Typ,Fin,2.0,586.0,217000
526,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1082.0,1082,1953,Gd,Typ,RFn,3.0,1043.0,252000
2795,Norm,Norm,7,Gd,TA,PConc,Gd,TA,872.0,872,1909,Gd,Typ,RFn,2.0,529.0,197000
478,Norm,Norm,7,Gd,TA,PConc,Gd,TA,868.0,868,1630,Gd,Typ,Fin,2.0,436.0,189500
2841,Norm,Norm,5,TA,TA,BrkTil,TA,TA,686.0,686,1250,Fa,Typ,Unf,1.0,280.0,116000
119,Feedr,Norm,6,TA,TA,CBlock,TA,TA,1328.0,1328,1328,TA,Typ,Unf,2.0,528.0,143000
1960,Norm,Norm,5,TA,TA,CBlock,TA,TA,876.0,988,988,TA,Typ,Unf,1.0,276.0,119000
1277,Norm,Norm,6,TA,TA,CBlock,TA,TA,854.0,854,1278,TA,Typ,Unf,1.0,240.0,127500
2466,Norm,Norm,6,Gd,TA,PConc,Gd,TA,858.0,858,1716,Gd,Typ,RFn,2.0,615.0,200825
2844,Feedr,Norm,2,TA,TA,BrkTil,TA,TA,498.0,498,498,TA,Typ,Unf,1.0,216.0,35000
1028,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1420.0,1420,2840,Gd,Min2,Fin,4.0,1314.0,292500
1043,Norm,Norm,6,TA,TA,CBlock,TA,TA,483.0,483,987,TA,Typ,Unf,1.0,280.0,106000
231,Feedr,Norm,4,TA,TA,BrkTil,Fa,TA,660.0,756,756,TA,Typ,Unf,2.0,440.0,85000
461,Norm,Norm,8,Gd,TA,PConc,Ex,TA,1712.0,1712,1712,Gd,Typ,RFn,3.0,701.0,286500
33,Norm,Norm,6,TA,TA,CBlock,Gd,TA,1069.0,1069,1069,TA,Typ,RFn,2.0,440.0,127500
1795,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1335.0,1335,1335,Gd,Typ,RFn,2.0,575.0,210400
1073,Norm,Norm,8,Ex,TA,PConc,Ex,TA,1518.0,1518,1518,Ex,Typ,RFn,2.0,588.0,274000
1576,Norm,Norm,8,Gd,TA,PConc,Gd,TA,920.0,920,1780,Gd,Typ,Fin,2.0,612.0,264966
2044,Artery,Norm,4,Fa,Fa,CBlock,TA,Fa,771.0,866,1484,TA,Sal,Unf,1.0,264.0,50000
185,Artery,Norm,5,TA,Gd,PConc,Fa,TA,686.0,966,1652,TA,Typ,Unf,1.0,416.0,139000
1828,Norm,Norm,7,Gd,TA,PConc,Gd,TA,1223.0,1271,2503,Gd,Typ,RFn,2.0,564.0,300000
344,Norm,Norm,8,Gd,TA,CBlock,Gd,TA,1952.0,2000,2704,Ex,Typ,Fin,2.0,538.0,345000
2152,Norm,Norm,8,Gd,TA,PConc,Gd,TA,1556.0,1592,1592,Gd,Typ,Fin,2.0,484.0,228000
1752,Norm,Norm,7,Gd,TA,PConc,Gd,TA,384.0,754,1394,Gd,Typ,Fin,2.0,400.0,165500
2637,Norm,Norm,4,TA,TA,CBlock,TA,TA,686.0,810,1328,TA,Typ,Unf,1.0,210.0,107000
1000,Norm,Norm,8,Gd,TA,PConc,Ex,TA,1593.0,1593,1593,Ex,Typ,Fin,2.0,682.0,286000
